name,337-10_f,337-11_f,337-12_f,337-13_f,337-14_f,337-15_f,337-16_f,337-17_f,337-18_f,337-19_f,337-1_f,337-20_f,337-21_f,337-22_f,337-23_f,337-24_f,337-2_f,337-3_f,337-4_f,337-5_f,337-6_f,337-7_f,337-8_f,337-9_f
ENSMUSE00001453600,1436,1183,2292,663,479,2433,1444,1377,2735,1488,2107,1600,1167,0,1742,651,2427,934,1465,1657,3385,776,1204,382
ENSMUSE00000945620,28,21,64,10,7,65,30,32,47,31,24,42,29,0,45,16,44,17,35,25,44,7,19,5
ENSMUSE00001452399,104,111,149,52,39,166,122,122,201,120,175,133,72,0,153,49,173,58,104,133,272,52,94,24
ENSMUSE00001452188,262,197,449,115,63,501,289,264,537,291,422,294,210,0,341,126,479,176,257,299,684,158,252,71
ENSMUSE00001451774,270,132,223,111,119,251,139,213,332,200,250,139,159,0,188,71,323,100,153,132,417,79,105,101
ENSMUSE00000766687,11,2,35,8,22,2,10,16,6,1,18,12,6,0,2,6,42,1,17,17,31,8,20,12
ENSMUSE00000723697,3,2,14,5,6,1,5,8,2,0,8,3,6,0,1,3,11,0,8,2,11,2,2,9
ENSMUSE00000657007,9,0,25,4,19,1,5,8,4,1,10,10,2,0,1,3,34,1,10,15,22,6,19,4
ENSMUSE00001254119,8,0,23,3,18,1,5,8,4,1,10,10,0,0,1,3,33,1,10,15,22,6,19,4
ENSMUSE00000786907,6,0,8,1,2,0,2,1,1,0,1,3,0,0,0,3,18,0,3,4,8,2,6,2
ENSMUSE00001439546,3,1,5,3,17,6,1,6,0,0,8,0,1,0,1,2,20,2,0,11,8,4,10,0
ENSMUSE00000408949,11,1,13,11,30,8,6,13,6,1,26,2,3,0,3,3,52,5,7,37,35,13,21,3
ENSMUSE00001439148,3,1,4,3,18,6,1,6,0,0,8,0,1,0,1,2,20,2,0,13,9,5,10,0
ENSMUSE00000137766,5,0,8,4,9,2,4,7,6,1,13,1,2,0,2,1,27,2,7,21,19,8,9,3
ENSMUSE00001439963,4,0,7,1,4,0,3,4,5,1,8,1,2,0,1,1,17,1,7,16,12,5,7,3
ENSMUSE00000137769,4,0,7,1,4,0,2,4,3,1,7,1,0,0,1,0,15,1,5,10,10,3,3,2
ENSMUSE00001442453,3,0,1,3,0,0,0,3,2,1,1,1,0,0,0,0,3,2,0,7,6,0,1,0
ENSMUSE00001448476,4,7,22,10,1,9,12,4,7,4,22,5,8,0,10,5,4,4,10,11,6,9,13,6
ENSMUSE00000404064,61,35,320,777,39,84,355,1535,85,38,2954,215,1298,0,69,186,139,35,263,1912,248,61,416,442
ENSMUSE00000231357,51,34,311,728,37,77,334,1449,78,36,2837,209,1234,0,65,178,127,32,255,1831,236,50,397,409
ENSMUSE00001449501,32,22,216,507,22,54,240,1020,47,20,2059,157,887,0,46,124,89,24,191,1356,148,33,273,290
ENSMUSE00001449860,20,14,151,327,13,41,147,648,33,17,1309,107,569,0,27,94,56,16,120,870,93,22,172,187
ENSMUSE00000400470,139,142,732,857,80,347,1068,794,190,217,1472,552,628,0,249,567,231,179,488,1097,609,344,821,691
ENSMUSE00000137821,89,109,584,367,60,266,860,407,136,168,640,441,321,0,178,433,165,135,365,516,448,270,630,266
ENSMUSE00000773869,284,362,1516,384,160,1122,1454,258,518,604,921,1213,155,0,927,814,545,430,1243,906,987,661,2135,220
ENSMUSE00001372960,677,759,3179,1171,325,2420,3494,1252,1152,1217,3327,2361,691,0,1919,1976,1175,959,2479,2591,2139,1511,5385,744
ENSMUSE00000815811,368,364,1573,711,153,1234,1968,919,596,574,2250,1100,469,0,931,1095,596,486,1173,1584,1085,792,3128,464
ENSMUSE00000778711,188,168,731,372,79,523,944,553,264,267,1450,510,289,0,430,513,271,230,576,947,528,380,1496,280
ENSMUSE00001449456,0,0,1,15,0,0,0,22,1,2,37,0,17,0,4,2,1,0,1,15,5,2,2,8
ENSMUSE00001448680,1,1,3,15,0,0,0,37,3,0,65,0,26,0,0,0,7,0,3,26,5,5,2,17
ENSMUSE00001447855,2,0,1,1,11,0,0,4,0,0,6,1,1,0,2,0,25,0,6,15,15,7,7,1
ENSMUSE00001450901,2,1,0,0,6,2,0,1,3,3,3,0,1,0,1,1,17,2,3,9,13,4,3,0
ENSMUSE00001450393,8,7,35,83,3,33,108,145,9,13,273,34,77,0,37,61,17,8,23,180,21,17,101,45
ENSMUSE00000439248,58,57,244,705,33,190,722,1086,72,73,2042,198,777,0,268,462,74,66,197,1246,203,152,711,646
ENSMUSE00001450287,4,1,6,0,0,0,3,1,3,2,4,3,0,0,1,2,3,1,4,4,5,1,2,3
ENSMUSE00000410712,235,272,788,256,101,554,696,507,418,346,776,626,492,0,438,374,441,220,632,601,657,225,733,231
ENSMUSE00000137932,263,287,845,295,107,590,753,554,438,367,877,668,519,0,464,398,465,239,668,652,707,245,775,259
ENSMUSE00001422784,235,271,783,250,101,554,687,505,416,343,770,625,492,0,433,373,436,219,628,600,655,224,727,230
ENSMUSE00000137931,32,51,115,39,14,67,83,71,58,51,114,88,41,0,70,43,58,26,76,84,73,18,98,40
ENSMUSE00001451533,120,141,329,89,49,318,342,106,212,191,167,241,79,0,215,171,221,112,231,140,319,108,275,61
ENSMUSE00000383604,120,141,327,89,49,318,341,106,209,188,166,241,79,0,213,171,221,112,229,138,318,108,274,61
ENSMUSE00001450975,59,63,133,28,27,130,144,38,94,85,70,120,24,0,89,71,100,46,82,56,142,48,113,24
ENSMUSE00001450155,24,30,65,25,5,64,71,27,33,22,25,43,28,0,40,29,31,23,45,40,56,13,54,13
ENSMUSE00000342441,55,54,211,101,18,112,208,289,69,43,607,132,202,0,74,126,68,35,156,457,115,52,210,63
ENSMUSE00001452690,16,10,47,29,5,29,55,63,23,18,134,26,56,0,19,41,18,4,34,130,33,15,46,13
ENSMUSE00001453716,51,52,205,98,17,109,201,274,67,43,585,130,196,0,74,122,65,35,152,445,109,50,205,61
ENSMUSE00001451833,49,48,197,94,15,99,188,264,61,38,537,125,188,0,70,111,62,33,138,410,99,43,186,58
ENSMUSE00001451626,16,17,64,25,4,35,72,93,21,15,182,51,58,0,20,30,22,11,55,123,32,14,75,20
ENSMUSE00000412931,2775,4326,12133,4607,910,9318,11404,8553,5413,4486,19161,7638,6103,0,5863,5019,4384,3151,10089,12217,7055,2654,12529,2544
ENSMUSE00001300452,2763,4300,12056,4551,905,9271,11326,8468,5394,4464,18975,7598,6041,0,5831,4990,4359,3127,10032,12122,6991,2631,12446,2509
ENSMUSE00001272097,469,590,1742,534,128,1282,1627,1130,864,698,2211,1251,842,0,895,721,884,519,1631,1721,1285,494,1939,365
ENSMUSE00001236195,39,62,109,31,15,116,156,50,91,66,97,92,31,0,66,77,78,44,120,64,110,35,167,17
ENSMUSE00001243309,65,99,283,43,16,209,243,82,119,97,161,193,65,0,129,119,103,77,259,143,184,78,322,32
ENSMUSE00001221676,9,18,56,12,3,48,60,23,27,15,52,42,16,0,25,27,15,27,65,40,39,19,89,8
ENSMUSE00000138078,485,848,2429,853,164,1779,2185,1583,964,773,3736,1366,1085,0,1140,866,673,524,1830,2300,1087,416,2183,460
ENSMUSE00000138028,35,56,152,71,20,121,132,81,51,55,200,66,56,0,67,61,31,30,125,119,74,24,150,29
ENSMUSE00000138047,250,429,1272,421,75,910,1113,881,534,402,2166,718,586,0,584,479,362,272,938,1336,541,210,1112,240
ENSMUSE00001305790,524,989,2799,984,168,2098,2461,2076,1138,930,5437,1674,1352,0,1288,1020,791,625,2250,3283,1292,482,2745,494
ENSMUSE00001207153,189,341,1021,354,60,723,903,728,454,316,1769,582,494,0,479,389,276,208,790,1070,440,175,907,210
ENSMUSE00001207219,99,157,512,168,28,352,438,323,211,135,726,262,221,0,229,176,145,96,363,494,221,84,411,92
ENSMUSE00001249289,97,159,364,192,31,326,374,433,193,163,916,280,259,0,195,179,149,110,353,521,252,85,431,84
ENSMUSE00001244236,144,209,601,269,45,484,600,542,275,222,1130,372,398,0,303,276,186,147,449,693,352,122,594,155
ENSMUSE00001250349,65,101,300,138,19,232,285,292,138,103,614,198,204,0,156,123,82,74,204,367,165,53,261,84
ENSMUSE00000138084,606,1027,2796,1248,242,2255,2797,2354,1320,1097,5114,1792,1634,0,1410,1326,1110,798,2402,3213,1941,706,3071,654
ENSMUSE00001272552,149,273,655,259,63,555,645,584,330,273,1131,470,349,0,353,302,283,198,554,726,503,159,735,153
ENSMUSE00001247525,112,222,746,269,43,532,708,539,310,251,1336,423,394,0,309,330,264,197,616,784,451,177,796,141
ENSMUSE00001256794,82,123,299,205,33,245,313,302,157,126,649,199,211,0,178,127,141,94,251,372,254,98,294,93
ENSMUSE00000394543,2135,1041,2394,1076,804,2357,2082,1571,3457,1503,3772,1919,1143,0,1736,901,3472,1044,2162,2753,4532,1065,2112,647
ENSMUSE00000348696,2135,1041,2394,1076,804,2357,2082,1571,3457,1503,3772,1919,1143,0,1736,901,3472,1044,2162,2753,4532,1065,2112,647
ENSMUSE00000138134,457,242,494,155,169,569,410,308,751,329,513,420,205,0,427,198,763,253,382,413,990,239,385,92
ENSMUSE00000138136,1815,825,2005,945,709,1875,1766,1173,2902,1220,3022,1564,828,0,1421,776,2954,856,1759,2145,3843,896,1738,560
ENSMUSE00000339015,1786,804,1952,938,703,1808,1730,1148,2849,1191,2983,1533,812,0,1374,752,2896,830,1710,2107,3766,876,1704,555
ENSMUSE00001451607,150,72,161,64,52,154,139,101,247,115,203,153,78,0,130,65,242,81,125,133,328,85,155,36
ENSMUSE00001452436,16,15,26,15,8,28,18,29,44,17,56,22,14,0,22,13,31,20,27,45,43,5,33,10
ENSMUSE00000788469,22,5,10,11,50,10,5,40,22,4,86,3,12,0,15,2,255,10,30,137,188,56,74,9
ENSMUSE00001452246,3,1,1,2,9,3,0,3,3,0,11,0,2,0,2,0,22,0,4,18,17,3,7,3
ENSMUSE00000226324,10,1,3,5,26,1,4,26,11,2,44,1,9,0,9,2,156,4,18,77,97,27,42,5
ENSMUSE00000761518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0
ENSMUSE00000730589,0,0,0,2,2,0,0,3,0,0,3,0,0,0,0,0,5,0,1,5,11,0,0,0
ENSMUSE00000909005,4,1,1,1,13,1,2,10,3,0,21,1,1,0,2,0,40,1,3,25,42,10,13,3
ENSMUSE00001451594,4,1,1,2,28,2,2,12,6,0,28,1,3,0,3,0,60,2,4,41,65,18,17,4
ENSMUSE00000606234,2,0,1,2,16,2,1,8,5,0,18,1,3,0,3,0,44,2,3,33,46,14,13,4
ENSMUSE00000606251,2,0,1,2,1,1,1,7,2,0,12,1,1,0,2,0,28,1,3,18,25,7,9,3
ENSMUSE00001453145,2,0,1,0,0,1,0,6,0,0,6,1,0,0,2,0,14,0,2,6,13,4,2,3
ENSMUSE00001452325,4,0,1,4,6,3,0,1,4,0,1,0,0,0,0,0,17,3,2,7,14,4,6,0
ENSMUSE00000876480,1434,2226,12195,2060,443,2357,5934,3443,3718,3724,7628,10074,2793,0,2256,2924,2871,2763,12261,5834,3560,1166,4767,1477
ENSMUSE00000259874,1033,1577,9123,1359,308,1699,4374,2446,2660,2743,5574,7722,1920,0,1660,2148,2082,2055,9609,4317,2581,859,3656,1069
ENSMUSE00000259898,1404,2195,11977,2001,432,2334,5839,3361,3674,3659,7491,9950,2736,0,2230,2869,2822,2711,12075,5720,3528,1141,4706,1428
ENSMUSE00000138029,972,1414,8080,1288,290,1583,3968,1954,2390,2370,4701,6838,1625,0,1454,1944,1842,1787,8127,3596,2275,765,3269,844
ENSMUSE00000945886,1,1,9,1,0,1,2,1,1,2,2,5,1,0,0,3,0,0,3,4,1,1,1,0
ENSMUSE00000138042,143,245,1005,255,37,208,551,391,355,344,736,768,350,0,208,269,279,229,813,579,355,109,357,153
ENSMUSE00000476117,19,42,140,72,18,68,111,129,23,62,159,87,91,0,67,80,18,43,101,92,40,32,96,88
ENSMUSE00000338436,10,2,2,11,29,4,3,5,4,4,22,1,1,0,3,0,61,2,11,61,41,13,23,5
ENSMUSE00000606186,10,2,2,11,29,4,3,5,4,4,22,1,1,0,3,0,61,2,11,61,41,13,23,5
ENSMUSE00000437649,40,60,163,61,20,107,173,77,68,56,156,97,52,0,89,88,68,26,86,142,102,38,119,40
ENSMUSE00000884711,20,17,64,27,5,44,68,23,20,17,67,39,11,0,32,35,16,8,27,48,28,13,49,10
ENSMUSE00001448401,9,5,29,5,1,21,32,6,10,4,28,16,6,0,16,9,7,3,11,16,9,4,15,1
ENSMUSE00001448393,3,10,12,5,1,11,19,22,8,6,19,9,7,0,12,13,9,2,11,26,20,4,15,8
ENSMUSE00001119485,4,20,70,41,5,22,89,29,5,18,99,61,31,0,21,82,14,18,62,60,24,22,88,48
ENSMUSE00001018128,2,11,27,4,0,21,27,5,3,12,3,11,3,0,14,13,3,12,10,10,13,11,17,4
ENSMUSE00000443584,2,11,27,4,0,21,27,5,3,12,3,11,3,0,14,13,3,12,10,10,13,11,17,4
ENSMUSE00001339477,2,2,10,2,0,10,9,1,1,7,2,2,1,0,7,4,1,7,5,6,8,4,11,1
ENSMUSE00000352155,35,65,137,43,20,154,139,65,77,87,87,85,44,0,94,79,62,42,76,122,92,35,143,20
ENSMUSE00000138228,37,66,138,43,21,161,142,65,79,92,89,88,45,0,95,79,66,49,78,125,100,38,145,20
ENSMUSE00001450488,7,10,14,2,2,8,19,5,5,5,11,9,3,0,4,4,5,4,6,13,18,5,20,3
ENSMUSE00001450189,13,31,60,6,9,61,74,27,23,37,43,33,18,0,38,34,19,23,38,62,48,21,80,5
ENSMUSE00001450806,14,12,35,17,6,37,29,15,27,25,21,16,14,0,21,18,20,13,21,22,21,4,26,11
ENSMUSE00000138237,16,12,33,17,7,42,30,15,29,30,22,21,15,0,22,16,26,20,21,19,31,8,28,11
ENSMUSE00001449694,8,3,20,11,5,25,16,10,18,17,13,11,10,0,11,12,14,8,15,15,11,3,16,8
ENSMUSE00000467577,11,8,5,27,7,11,12,46,9,5,87,1,27,0,13,6,26,5,10,53,12,7,25,35
ENSMUSE00000138257,11,8,5,27,7,11,12,46,9,5,87,1,27,0,13,6,26,5,10,53,12,7,25,34
ENSMUSE00001448919,2,0,0,3,0,1,0,1,4,1,9,0,4,0,1,1,6,1,3,4,2,1,2,3
ENSMUSE00001424362,5,1,9,6,7,7,10,7,11,5,38,3,10,0,3,4,9,4,8,14,12,2,13,3
ENSMUSE00001423591,5,1,9,8,7,10,10,7,11,5,40,3,10,0,3,5,9,4,8,14,13,2,13,3
ENSMUSE00000422799,39,29,66,40,38,81,104,51,72,28,191,38,53,0,62,34,97,32,56,99,139,39,108,25
ENSMUSE00000254237,39,29,66,40,37,81,104,51,72,28,191,38,53,0,62,34,97,32,56,99,139,39,108,25
ENSMUSE00001427883,19,14,37,23,15,47,63,31,34,12,103,20,31,0,31,20,46,9,27,58,76,20,57,13
ENSMUSE00001422710,7,3,2,2,2,5,5,2,5,1,8,2,3,0,5,2,7,1,2,10,10,2,7,5
ENSMUSE00000392386,15,12,29,13,9,28,46,20,24,9,61,18,17,0,23,16,35,7,22,39,56,18,39,13
ENSMUSE00000254016,6,6,8,15,5,10,13,6,11,4,36,9,9,0,11,7,24,8,11,26,29,13,20,9
ENSMUSE00001421615,2,0,1,5,0,1,1,1,4,0,5,3,1,0,2,3,2,3,3,6,9,0,2,4
ENSMUSE00001452534,4,0,1,3,1,0,0,1,1,0,4,0,0,0,0,0,11,0,1,7,11,4,3,0
ENSMUSE00000434882,23,101,298,54,35,624,468,46,28,136,90,201,11,0,437,234,56,66,156,53,102,211,404,43
ENSMUSE00000252979,19,68,190,43,23,436,316,36,18,98,83,134,11,0,315,149,38,37,119,43,85,145,307,29
ENSMUSE00000825814,2,3,10,4,2,2,3,2,0,5,5,6,0,0,1,4,13,2,3,2,11,4,9,0
ENSMUSE00000606092,21,24,47,4,13,81,56,6,29,30,10,33,3,0,70,22,37,24,20,13,50,26,20,1
ENSMUSE00001451663,1,3,6,2,1,4,6,1,1,1,3,1,1,0,8,3,3,0,4,3,4,4,3,1
ENSMUSE00001433721,4,4,17,0,6,14,16,0,5,2,2,15,0,0,9,7,2,1,11,4,6,5,14,1
ENSMUSE00000339132,4,4,17,0,6,14,16,0,5,2,2,15,0,0,9,7,2,1,11,4,6,5,14,1
ENSMUSE00000872941,14,12,33,14,21,25,25,24,33,16,22,23,5,0,16,22,66,21,30,42,82,33,47,10
ENSMUSE00000893329,3,6,17,4,9,8,7,10,8,9,11,11,4,0,10,9,26,11,19,23,37,22,30,4
ENSMUSE00001423439,1,0,4,0,6,2,4,5,2,2,3,4,1,0,1,2,14,1,2,7,15,3,4,0
ENSMUSE00001425259,0,0,3,0,2,0,3,3,2,0,2,4,1,0,1,2,12,1,2,4,8,3,4,0
ENSMUSE00001426445,11,6,10,10,7,14,13,9,22,7,7,8,0,0,5,11,27,9,8,13,30,8,13,6
ENSMUSE00001428575,2,2,0,1,1,0,0,0,6,0,0,0,0,0,2,1,2,2,0,0,1,0,0,2
ENSMUSE00000903973,11,6,9,10,6,14,9,9,22,7,6,8,0,0,5,11,25,9,8,11,25,7,12,5
ENSMUSE00001421848,11,6,9,10,6,14,10,9,22,7,6,8,0,0,5,11,25,9,8,11,25,7,12,5
ENSMUSE00001435620,11,6,11,10,6,14,14,9,23,7,8,8,0,0,5,11,25,9,8,11,30,8,12,5
ENSMUSE00001427895,5,2,11,11,7,10,24,9,14,6,15,9,2,0,3,9,20,4,15,19,27,3,12,10
ENSMUSE00001453733,43,18,76,15,18,53,62,18,31,30,57,50,13,0,35,34,66,32,42,41,81,23,49,4
ENSMUSE00001408261,3,0,0,0,9,1,1,6,3,1,8,0,2,0,0,1,34,3,4,24,18,7,6,0
ENSMUSE00001412544,3,0,0,0,8,1,1,6,3,1,8,0,2,0,0,1,32,3,3,23,17,7,6,0
ENSMUSE00000140206,6,1,2,1,6,6,1,11,5,1,12,2,1,0,1,2,38,2,9,23,37,13,11,6
ENSMUSE00001452209,1,0,4,2,0,4,3,4,4,1,9,1,5,0,4,1,2,2,6,3,2,1,2,0
ENSMUSE00000900789,1,0,1,2,5,1,1,0,0,0,5,2,0,0,1,4,1,1,1,7,3,1,3,0
ENSMUSE00001300410,0,0,0,0,4,0,0,0,0,0,4,1,0,0,1,1,1,1,1,6,2,0,0,0
ENSMUSE00001009344,1,2,0,6,1,0,2,2,1,2,5,3,0,0,0,2,1,0,2,7,5,3,1,4
ENSMUSE00000691431,2537,2214,7824,2711,1001,4899,7643,4509,4246,2928,10634,5334,3844,0,3688,3223,4247,2161,6250,7751,6964,2161,7917,1592
ENSMUSE00000498031,2539,2214,7824,2711,1001,4899,7645,4510,4246,2928,10634,5334,3844,0,3688,3223,4247,2161,6250,7751,6965,2161,7918,1592
ENSMUSE00001453357,672,523,1401,727,289,1130,1407,1255,965,654,2023,831,1135,0,907,684,921,465,978,1603,1478,434,1290,391
ENSMUSE00000691300,283,642,2274,2432,140,1315,2807,2118,604,855,4189,2002,1164,0,1179,1554,673,660,2306,3327,1316,786,3357,1514
ENSMUSE00000691286,382,736,2616,3614,180,1497,3363,3680,753,1009,6341,2251,2116,0,1345,1856,822,777,2633,4903,1680,953,3947,2336
ENSMUSE00000539557,346,712,2549,3240,166,1444,3214,3116,705,966,5720,2196,1745,0,1303,1782,765,738,2559,4446,1544,894,3764,2062
ENSMUSE00000959839,70,153,596,369,37,326,612,114,130,201,332,465,83,0,296,361,148,165,511,294,312,210,756,208
ENSMUSE00001276745,119,322,1094,1518,72,657,1445,1489,268,424,2996,1028,783,0,552,757,317,298,1225,2437,592,372,1792,965
ENSMUSE00001293263,157,218,761,2044,71,426,1157,2551,296,317,4002,668,1479,0,379,618,288,253,837,3027,641,327,1362,1360
ENSMUSE00001275351,36,51,224,407,12,126,300,475,74,72,909,207,298,0,104,171,82,74,238,715,175,77,367,270
ENSMUSE00001452043,1,3,14,20,6,3,42,24,0,3,61,10,13,0,9,31,10,5,16,55,7,4,65,28
ENSMUSE00001453364,0,1,4,4,1,2,18,3,0,0,16,4,4,0,3,11,4,0,3,17,3,1,24,3
ENSMUSE00001451991,0,0,0,7,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,2,1,2,0
ENSMUSE00001452157,1,0,3,0,2,0,2,0,1,0,5,1,1,0,0,2,5,0,3,2,9,0,1,2
ENSMUSE00001453706,10,18,115,135,13,36,145,144,21,17,159,60,103,0,31,92,34,17,53,133,55,34,113,115
ENSMUSE00000246949,7,4,9,5,21,7,5,13,2,7,27,9,7,0,10,1,78,4,15,47,49,29,21,1
ENSMUSE00001453890,5,2,5,3,17,4,3,6,2,2,8,3,4,0,5,1,40,0,4,24,26,17,7,1
ENSMUSE00000539441,1,6,50,5,5,9,28,3,3,5,14,27,0,0,4,25,24,1,32,16,18,2,36,3
ENSMUSE00000875893,2,0,0,2,3,1,0,2,3,0,10,0,0,0,0,2,13,0,3,6,12,7,11,2
ENSMUSE00000140268,0,0,0,0,2,1,0,1,2,0,6,0,0,0,0,0,6,0,1,2,8,6,8,1
ENSMUSE00000454609,1010,874,3872,2170,405,1918,3793,4092,1617,1248,11626,2873,3116,0,1639,1808,1691,863,3428,7738,2972,957,4272,1395
ENSMUSE00001451323,925,790,3352,1928,377,1690,3248,3693,1463,1130,10197,2524,2840,0,1449,1543,1511,747,3007,6887,2632,835,3647,1237
ENSMUSE00001452422,786,619,2612,1620,293,1314,2464,3213,1204,929,8715,1942,2509,0,1158,1226,1198,594,2363,5788,2116,692,2787,1048
ENSMUSE00000138547,527,475,2157,941,210,1058,2156,1591,793,615,4576,1575,1075,0,837,999,893,414,1885,3037,1553,487,2506,627
ENSMUSE00000177262,37,30,73,182,35,74,133,420,67,36,647,68,174,0,66,73,86,40,81,317,87,41,143,171
ENSMUSE00001452986,294,416,2107,1052,179,1079,2631,1722,536,920,3783,1531,988,0,1199,1376,723,519,1643,3319,950,770,3066,711
ENSMUSE00000364873,144,198,1058,437,76,481,1291,731,257,408,1864,779,446,0,554,633,330,221,852,1612,494,331,1493,345
ENSMUSE00001452150,85,124,694,234,52,302,793,447,173,233,1124,490,262,0,334,393,205,132,562,1026,305,191,937,203
ENSMUSE00001165469,17,4,10,16,8,5,7,5,8,7,22,3,2,0,9,7,4,8,19,13,12,9,7,12
ENSMUSE00000979945,0,0,1,2,2,0,1,1,0,0,2,0,1,0,1,0,5,0,0,4,9,1,2,0
ENSMUSE00000963001,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,4,0,0,3,6,0,1,0
ENSMUSE00000243772,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,4,0,2,3,6,2,1,0
ENSMUSE00001452412,0,0,0,1,6,1,0,1,2,0,3,0,1,0,0,0,14,0,2,11,9,2,4,1
ENSMUSE00000656921,1440,828,3134,3247,684,1977,3144,4098,2054,1290,5771,2543,3869,0,1851,2398,2852,879,3183,4653,4645,1203,3571,1638
ENSMUSE00000749763,89,43,186,195,45,120,181,245,149,79,346,131,300,0,114,133,165,41,195,273,270,67,200,96
ENSMUSE00000656920,1437,826,3124,3227,683,1974,3134,4081,2048,1287,5747,2540,3853,0,1847,2389,2845,876,3174,4627,4636,1200,3563,1630
ENSMUSE00001453936,8,8,48,33,15,25,46,71,22,17,66,29,75,0,28,32,37,11,58,72,59,14,48,21
ENSMUSE00000837832,8,5,20,31,6,12,21,50,11,5,68,17,41,0,16,15,17,5,17,42,31,5,28,16
ENSMUSE00000744951,5,2,17,15,3,7,15,22,10,1,44,7,22,0,12,7,13,2,5,15,17,2,17,10
ENSMUSE00000400252,5,1,41,40,20,13,28,216,11,6,186,26,130,0,13,31,63,4,45,140,90,15,90,53
ENSMUSE00001452595,0,0,0,1,1,0,0,8,0,0,3,2,5,0,0,1,2,0,0,1,2,0,2,0
ENSMUSE00001452539,3,0,1,0,3,0,1,1,4,2,7,2,0,0,0,0,14,1,3,6,10,3,4,0
ENSMUSE00000391822,230,194,1485,210,35,77,355,378,307,273,462,1104,286,0,99,318,490,210,1239,303,224,39,382,227
ENSMUSE00000138667,203,172,1288,198,31,68,305,362,285,245,433,969,274,0,91,275,457,193,1096,290,205,34,329,217
ENSMUSE00001454188,44,48,299,55,6,12,71,99,57,60,129,227,104,0,22,62,101,49,254,80,42,7,66,59
ENSMUSE00001451422,11,16,106,3,3,7,27,10,12,15,14,71,4,0,3,28,19,12,80,8,6,3,30,6
ENSMUSE00000851897,77,43,185,277,30,99,172,396,133,73,830,135,244,0,84,94,133,61,116,585,208,56,182,161
ENSMUSE00000446678,11,7,44,58,6,24,46,55,31,22,155,49,49,0,15,21,34,12,32,114,51,12,40,34
ENSMUSE00000856535,75,41,180,271,30,95,165,385,130,72,806,134,235,0,84,91,128,58,114,568,204,53,177,155
ENSMUSE00000565898,7,8,28,10,0,19,20,14,23,14,24,16,8,0,15,12,17,10,30,13,11,13,21,4
ENSMUSE00000446638,522,250,729,416,170,609,814,582,787,388,814,556,402,0,515,525,769,288,439,688,1294,384,882,315
ENSMUSE00001452604,438,227,662,357,139,548,744,514,719,352,714,517,357,0,466,464,717,268,392,634,1163,354,796,268
ENSMUSE00000446616,250,144,453,206,81,352,522,309,450,238,469,344,237,0,325,290,466,175,279,428,735,229,560,151
ENSMUSE00001001778,217,1064,2374,4335,167,1882,2823,5906,357,1429,6099,2279,3604,0,1589,1772,528,1140,2662,5289,971,1403,3091,4445
ENSMUSE00000750342,15,70,173,144,12,132,204,162,42,94,236,173,172,0,116,121,34,63,149,208,62,78,179,146
ENSMUSE00001000115,196,988,2206,3889,154,1754,2659,4997,333,1324,5281,2127,3008,0,1485,1623,487,1061,2475,4680,902,1324,2907,3957
ENSMUSE00001453876,2,6,27,49,3,24,49,47,9,17,69,37,32,0,13,19,3,8,33,77,13,13,33,58
ENSMUSE00000454211,196,981,2161,4044,150,1728,2582,5536,312,1307,5639,2071,3272,0,1473,1619,485,1067,2469,4938,899,1308,2875,4173
ENSMUSE00001301435,67,324,745,1128,53,549,873,1307,102,384,1308,707,710,0,448,487,161,336,840,1217,297,408,986,1214
ENSMUSE00001292435,35,191,398,594,38,315,479,803,49,219,750,370,412,0,252,277,69,196,433,698,173,217,513,765
ENSMUSE00001293123,19,120,250,480,26,212,291,648,24,163,648,247,345,0,175,193,43,131,282,646,94,157,272,587
ENSMUSE00000828508,12,32,67,201,7,51,62,329,8,49,353,63,247,0,26,58,16,23,77,233,24,28,63,208
ENSMUSE00001329951,0,1,1,1,0,0,2,1,0,0,3,0,1,0,0,0,9,0,0,6,6,1,7,1
ENSMUSE00000777292,2,3,5,1,2,2,3,6,5,5,7,3,4,0,3,4,19,3,6,4,5,3,13,0
ENSMUSE00000605976,1,0,3,0,1,2,2,0,2,2,3,1,0,0,0,2,4,1,2,1,1,1,7,0
ENSMUSE00001454190,1,0,3,0,1,2,2,0,2,2,3,1,0,0,1,2,4,1,2,1,1,1,7,0
ENSMUSE00000605975,2,3,5,1,2,2,3,6,5,5,7,3,4,0,3,4,19,3,6,4,5,3,13,0
ENSMUSE00000935425,217,616,1553,502,97,1268,1525,816,411,656,1055,1209,646,0,885,816,415,444,1153,932,728,490,1469,358
ENSMUSE00000336236,31,90,221,48,17,182,198,136,53,103,194,179,134,0,110,101,57,67,171,192,99,67,214,40
ENSMUSE00000929048,136,424,1046,321,52,857,1044,655,318,428,685,836,552,0,577,545,293,314,817,657,508,371,1055,250
ENSMUSE00001300664,42,156,357,81,24,299,327,234,85,152,269,287,220,0,178,164,89,110,294,287,161,114,351,64
ENSMUSE00001277063,40,118,291,94,16,235,292,204,87,116,200,253,195,0,179,161,100,94,252,159,146,115,293,80
ENSMUSE00001284177,96,239,684,237,47,554,657,282,176,292,409,490,147,0,381,366,170,167,452,351,295,182,626,170
