# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-f" "-g" "ID" "-p" "-O" "-a" "/gpfs/group/pipkin/Exp337/codes/GRCm38_exon_rmdup_srt_cb_srt_dupr_r.gff" "-o" "337-6_r.txt" "/gpfs/group/pipkin/Exp337/srt_flt_bam/non_dupr/stranded_bam/337-6_pos_pSrt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/Exp337/srt_flt_bam/non_dupr/stranded_bam/337-6_pos_pSrt.bam
ENSMUSE00001456955	19	10573677	10577081	-	3405	34
ENSMUSE00001458157	19	10587791	10605432	-	17642	74
ENSMUSE00001455604	19	10592197	10605654	-	13458	57
ENSMUSE00000224304	19	10592200	10604258	-	12059	46
ENSMUSE00001459619	19	10645690	10648053	-	2364	1
ENSMUSE00000144622	19	10668956	10678071	-	9116	5
ENSMUSE00001427299	19	10669632	10670973	-	1342	1
ENSMUSE00001428809	19	10671789	10676817	-	5029	4
ENSMUSE00001460518	19	10717116	10739002	-	21887	3851
ENSMUSE00000144281	19	10718145	10738974	-	20830	3764
ENSMUSE00000144277	19	10719102	10722074	-	2973	410
ENSMUSE00001456431	19	10737424	10738909	-	1486	423
ENSMUSE00000901955	19	10789341	10830058	-	40718	5228
ENSMUSE00000621254	19	10789346	10798744	-	9399	1117
ENSMUSE00000643064	19	10789349	10829964	-	40616	5228
ENSMUSE00000936610	19	10790986	10792988	-	2003	250
ENSMUSE00001455360	19	10825244	10829926	-	4683	771
ENSMUSE00001460639	19	10840163	10841762	-	1600	2
ENSMUSE00000621198	19	10857822	10869940	-	12119	14
ENSMUSE00000225071	19	10857834	10869778	-	11945	12
ENSMUSE00001457677	19	10859138	10860508	-	1371	3
ENSMUSE00001459733	19	10865412	10867138	-	1727	3
ENSMUSE00000798313	19	10870660	10882001	-	11342	205
ENSMUSE00001222514	19	10871850	10880370	-	8521	157
ENSMUSE00000770898	19	10872134	10874737	-	2604	40
ENSMUSE00000768512	19	10873928	10881711	-	7784	147
ENSMUSE00000224807	19	10874242	10881731	-	7490	144
ENSMUSE00000730025	19	10874260	10881698	-	7439	144
ENSMUSE00000915011	19	10914287	10916298	-	2012	3
ENSMUSE00000144582	19	10914289	10920632	-	6344	7
ENSMUSE00000361340	19	10941481	10949266	-	7786	694
ENSMUSE00000787430	19	10941481	10947332	-	5852	486
ENSMUSE00001321004	19	10945507	10949251	-	3745	359
ENSMUSE00000485819	19	10962293	10974670	-	12378	4
ENSMUSE00000223790	19	10962297	10974645	-	12349	4
ENSMUSE00000144563	19	10962300	10965856	-	3557	0
ENSMUSE00000621170	19	10978307	10993250	-	14944	8
ENSMUSE00001370695	19	10983173	10993181	-	10009	6
ENSMUSE00000824631	19	10983259	10993230	-	9972	6
ENSMUSE00001056077	19	10997025	11018031	-	21007	16
ENSMUSE00001335327	19	11035417	11037635	-	2219	1
ENSMUSE00001461481	19	11047612	11055808	-	8197	164
ENSMUSE00000643007	19	11047617	11050566	-	2950	127
ENSMUSE00000380001	19	11067471	11081102	-	13632	6
ENSMUSE00001331911	19	11075571	11081102	-	5532	1
ENSMUSE00001332713	19	11090598	11092077	-	1480	97
ENSMUSE00000506987	19	11096816	11130876	-	34061	30
ENSMUSE00001324093	19	11109354	11111876	-	2523	5
ENSMUSE00000144547	19	11139664	11165320	-	25657	10
ENSMUSE00001154123	19	11139664	11159178	-	19515	10
ENSMUSE00001237733	19	11139664	11165306	-	25643	10
ENSMUSE00000492881	19	11169418	11196723	-	27306	18
ENSMUSE00000491806	19	11169419	11196737	-	27319	18
ENSMUSE00001461368	19	11214082	11232448	-	18367	20
ENSMUSE00001324146	19	11249675	11266241	-	16567	9
ENSMUSE00001326462	19	11250877	11254684	-	3808	1
ENSMUSE00000911770	19	11253990	11266145	-	12156	8
ENSMUSE00001327220	19	11273238	11279443	-	6206	3
ENSMUSE00000416604	19	11273866	11283873	-	10008	4
ENSMUSE00000458086	19	11273866	11283813	-	9948	4
ENSMUSE00001320693	19	11274161	11283860	-	9700	4
ENSMUSE00001323345	19	11301249	11314454	-	13206	5
ENSMUSE00000416571	19	11321039	11334695	-	13657	7
ENSMUSE00001288664	19	11321039	11336144	-	15106	9
ENSMUSE00000144304	19	11321409	11324628	-	3220	6
ENSMUSE00000859328	19	11321505	11336146	-	14642	9
ENSMUSE00001333265	19	11403948	11405004	-	1057	2
ENSMUSE00001324516	19	11470166	11484577	-	14412	931
ENSMUSE00001334153	19	11480087	11484578	-	4492	333
ENSMUSE00001326847	19	11480205	11484535	-	4331	328
ENSMUSE00001332842	19	11516211	11516953	-	743	14
ENSMUSE00001342257	19	11582826	11584357	-	1532	4
ENSMUSE00000478852	19	11586604	11604849	-	18246	28
ENSMUSE00000836138	19	11586980	11593373	-	6394	7
ENSMUSE00001288965	19	11586987	11593155	-	6169	7
ENSMUSE00001270219	19	11587964	11593015	-	5052	6
ENSMUSE00000847108	19	11607389	11607438	-	50	0
ENSMUSE00001335820	19	11615523	11623684	-	8162	0
ENSMUSE00000144363	19	11616957	11623719	-	6763	0
ENSMUSE00001333416	19	11618929	11623688	-	4760	0
ENSMUSE00001335342	19	11629496	11640805	-	11310	5
ENSMUSE00000144370	19	11629499	11640834	-	11336	5
ENSMUSE00001322161	19	11631902	11640851	-	8950	4
ENSMUSE00000708963	19	11647279	11660516	-	13238	6
ENSMUSE00000453865	19	11647280	11660559	-	13280	6
ENSMUSE00000736429	19	11667460	11691150	-	23691	13
ENSMUSE00001319805	19	11667535	11691028	-	23494	13
ENSMUSE00000330384	19	11667673	11691034	-	23362	13
ENSMUSE00001323209	19	11703309	11704101	-	793	2
ENSMUSE00000499810	19	11775118	11819403	-	44286	30
ENSMUSE00001382191	19	11775118	11818811	-	43694	30
ENSMUSE00001387383	19	11781597	11782904	-	1308	0
ENSMUSE00001386551	19	11785077	11789617	-	4541	2
ENSMUSE00001389099	19	11803078	11818850	-	15773	16
ENSMUSE00001394940	19	11826803	11829642	-	2840	3
ENSMUSE00001401385	19	11826803	11839219	-	12417	9
ENSMUSE00000393368	19	11828077	11829024	-	948	1
ENSMUSE00001394985	19	11852587	11861066	-	8480	6
ENSMUSE00000503009	19	11854930	11856001	-	1072	0
ENSMUSE00001380068	19	11864436	11864634	-	199	0
ENSMUSE00001399653	19	11868613	11875106	-	6494	0
ENSMUSE00001397306	19	11868632	11875089	-	6458	0
ENSMUSE00000548374	19	11870146	11871305	-	1160	0
ENSMUSE00000370179	19	11877615	11878358	-	744	40
ENSMUSE00000664192	19	11933495	11933628	-	134	0
ENSMUSE00001381677	19	12020505	12020562	-	58	0
ENSMUSE00001379755	19	12020614	12021763	-	1150	0
ENSMUSE00001376236	19	12026646	12026920	-	275	1
ENSMUSE00001396857	19	12031787	12041317	-	9531	8
ENSMUSE00000548205	19	12035808	12036740	-	933	0
ENSMUSE00001395029	19	12058624	12062682	-	4059	2
ENSMUSE00000548202	19	12058809	12059750	-	942	0
ENSMUSE00001399757	19	12073234	12077731	-	4498	2
ENSMUSE00000548196	19	12073695	12074633	-	939	0
ENSMUSE00000506876	19	12086746	12092013	-	5268	3
ENSMUSE00001379917	19	12086746	12091860	-	5115	3
ENSMUSE00001411644	19	12086746	12091870	-	5125	3
ENSMUSE00001411800	19	12086746	12090442	-	3697	1
ENSMUSE00001398634	19	12098006	12103334	-	5329	1
ENSMUSE00000548182	19	12098702	12099639	-	938	0
ENSMUSE00001377412	19	12107716	12115823	-	8108	7
ENSMUSE00001403362	19	12107716	12115897	-	8182	7
ENSMUSE00000548174	19	12108600	12109544	-	945	2
ENSMUSE00001396178	19	12117996	12123196	-	5201	1
ENSMUSE00001435217	19	12117996	12123203	-	5208	1
ENSMUSE00000548168	19	12119653	12120700	-	1048	0
ENSMUSE00001409930	19	12164424	12170112	-	5689	3
ENSMUSE00001408566	19	12164510	12170074	-	5565	3
ENSMUSE00001379257	19	12177607	12178523	-	917	0
ENSMUSE00001402535	19	12227755	12232596	-	4842	5
ENSMUSE00001160492	19	12228615	12229544	-	930	2
ENSMUSE00000548150	19	12240721	12241659	-	939	1
ENSMUSE00001115439	19	12247491	12247646	-	156	1
ENSMUSE00001382121	19	12290058	12290306	-	249	1
ENSMUSE00000548112	19	12298183	12299130	-	948	0
ENSMUSE00001381240	19	12314874	12315027	-	154	0
ENSMUSE00001379858	19	12319207	12325101	-	5895	2
ENSMUSE00001069174	19	12321887	12323063	-	1177	1
ENSMUSE00001405207	19	12329422	12335910	-	6489	4
ENSMUSE00001377311	19	12339738	12341130	-	1393	0
ENSMUSE00000495356	19	12466338	12501454	-	35117	117
ENSMUSE00001424101	19	12517915	12596519	-	78605	113
ENSMUSE00001397816	19	12528755	12530540	-	1786	11
ENSMUSE00001427608	19	12539588	12540823	-	1236	1
ENSMUSE00000838240	19	12568235	12568826	-	592	1
ENSMUSE00000724282	19	12585868	12596566	-	10699	3
ENSMUSE00000800177	19	12706055	12721203	-	15149	7
ENSMUSE00000755436	19	12715790	12721247	-	5458	4
ENSMUSE00000693681	19	12763660	12765632	-	1973	115
ENSMUSE00000856621	19	12763660	12796126	-	32467	2014
ENSMUSE00000738743	19	12771511	12790309	-	18799	1178
ENSMUSE00001381580	19	12888266	12893524	-	5259	0
ENSMUSE00000903803	19	12889615	12890658	-	1044	0
ENSMUSE00001397005	19	12899434	12903743	-	4310	3
ENSMUSE00000884999	19	12900749	12901861	-	1113	2
ENSMUSE00001378666	19	12901450	12903730	-	2281	1
ENSMUSE00001398476	19	12916661	12924419	-	7759	3
ENSMUSE00000346693	19	12919363	12920307	-	945	0
ENSMUSE00001038289	19	13027404	13028327	-	924	0
ENSMUSE00000547886	19	13078818	13079335	-	518	1
ENSMUSE00001396260	19	13093379	13097891	-	4513	1
ENSMUSE00001404231	19	13093379	13097571	-	4193	0
ENSMUSE00000476121	19	13094693	13095646	-	954	0
ENSMUSE00001380662	19	13094956	13097812	-	2857	0
ENSMUSE00001403947	19	13101593	13106775	-	5183	1
ENSMUSE00000484152	19	13102379	13103284	-	906	0
ENSMUSE00001394618	19	13138021	13149532	-	11512	3
ENSMUSE00001404194	19	13138021	13149549	-	11529	3
ENSMUSE00000901404	19	13145642	13146743	-	1102	0
ENSMUSE00001380122	19	13282134	13283056	-	923	0
ENSMUSE00001411066	19	13312768	13315541	-	2774	1
ENSMUSE00000462861	19	13313360	13314283	-	924	1
ENSMUSE00001380739	19	13434147	13435095	-	949	0
ENSMUSE00001397517	19	13453280	13456086	-	2807	0
ENSMUSE00001078731	19	13453571	13454515	-	945	0
ENSMUSE00001381253	19	13462678	13463635	-	958	0
ENSMUSE00000964871	19	13479252	13480196	-	945	0
ENSMUSE00001462844	19	13512555	13515138	-	2584	4
ENSMUSE00001381023	19	13563036	13563213	-	178	1
ENSMUSE00000968009	19	13599660	13599768	-	109	1
ENSMUSE00000978140	19	13604999	13605107	-	109	0
ENSMUSE00001401923	19	13794324	13798202	-	3879	0
ENSMUSE00000370396	19	13794665	13795609	-	945	0
ENSMUSE00001381105	19	13804428	13806257	-	1830	1
ENSMUSE00001402079	19	13814275	13819447	-	5173	4
ENSMUSE00000394066	19	13814607	13815658	-	1052	0
ENSMUSE00001399891	19	13826882	13830441	-	3560	6
ENSMUSE00001402588	19	13826882	13830488	-	3607	6
ENSMUSE00001405130	19	13827435	13828459	-	1025	1
ENSMUSE00001376219	19	13835033	13850409	-	15377	8
ENSMUSE00001377760	19	13835033	13850692	-	15660	8
ENSMUSE00000501082	19	13838224	13839171	-	948	1
ENSMUSE00001381054	19	13886920	13897928	-	11009	8
ENSMUSE00000499113	19	13887221	13888305	-	1085	2
ENSMUSE00001290659	19	14017583	14018371	-	789	2
ENSMUSE00001031340	19	14448150	14598051	-	149902	3495
ENSMUSE00001461949	19	14543726	14595539	-	51814	1142
ENSMUSE00000722607	19	14718358	14718480	-	123	0
ENSMUSE00000233976	19	15904678	15925059	-	20382	2299
ENSMUSE00001254175	19	15905127	15924622	-	19496	2244
ENSMUSE00000870512	19	15905130	15909712	-	4583	525
ENSMUSE00000547620	19	15915009	15947337	-	32329	893
ENSMUSE00000854510	19	15916839	15918337	-	1499	255
ENSMUSE00000848820	19	15918403	15921409	-	3007	241
ENSMUSE00000850557	19	15920500	15924930	-	4431	275
ENSMUSE00001461518	19	15955773	15984973	-	29201	144
ENSMUSE00000418412	19	15955774	15984989	-	29216	144
ENSMUSE00001459014	19	15955981	15984693	-	28713	144
ENSMUSE00000876676	19	16164312	16164805	-	494	7
ENSMUSE00000644348	19	16267061	16267621	-	561	18
ENSMUSE00001314324	19	16314892	16315004	-	113	0
ENSMUSE00001462071	19	16415826	16422829	-	7004	4
ENSMUSE00001455921	19	16490522	16491064	-	543	2
ENSMUSE00001458708	19	16572160	16572468	-	309	3
ENSMUSE00001425931	19	16615366	16631347	-	15982	213
ENSMUSE00001427273	19	16615686	16780927	-	165242	3353
ENSMUSE00001424830	19	16616763	16780822	-	164060	3317
ENSMUSE00000232513	19	16632556	16640618	-	8063	206
ENSMUSE00001023764	19	16635207	16664648	-	29442	572
ENSMUSE00001423239	19	16645578	16677979	-	32402	697
ENSMUSE00001422568	19	16665748	16666284	-	537	23
ENSMUSE00001427833	19	16685168	16686573	-	1406	53
ENSMUSE00001424682	19	16722338	16750938	-	28601	694
ENSMUSE00001423400	19	16734025	16780912	-	46888	860
ENSMUSE00001424380	19	16740980	16743038	-	2059	54
ENSMUSE00001427205	19	16752320	16780933	-	28614	451
ENSMUSE00000462680	19	16872319	16873805	-	1487	1
ENSMUSE00001316836	19	17060137	17060397	-	261	0
ENSMUSE00001457837	19	17238047	17240669	-	2623	1
ENSMUSE00001457949	19	17244010	17256488	-	12479	3
ENSMUSE00001455146	19	17265984	17266338	-	355	1
ENSMUSE00000498805	19	17326141	17356667	-	30527	22
ENSMUSE00000230275	19	17326143	17372844	-	46702	31
ENSMUSE00000620794	19	17432319	17837632	-	405314	173
ENSMUSE00001459096	19	17562728	17837632	-	274905	118
ENSMUSE00001459055	19	17673452	17837617	-	164166	73
ENSMUSE00000846880	19	17865317	17865419	-	103	0
ENSMUSE00000660663	19	17891959	17892051	-	93	1
ENSMUSE00001456547	19	18205148	18205795	-	648	2
ENSMUSE00001454846	19	18516137	18631823	-	115687	844
ENSMUSE00001282096	19	18579328	18631789	-	52462	734
ENSMUSE00001304846	19	18580992	18631740	-	50749	711
ENSMUSE00001462132	19	18731873	18732776	-	904	0
ENSMUSE00000847111	19	18776746	18776961	-	216	0
ENSMUSE00001253320	19	18930605	19001117	-	70513	27
ENSMUSE00001308775	19	18930605	19111196	-	180592	72
ENSMUSE00000350014	19	18936563	19001117	-	64555	25
ENSMUSE00000693329	19	18975962	19001100	-	25139	9
ENSMUSE00001302647	19	18975980	19001111	-	25132	9
ENSMUSE00001460506	19	19244035	19276279	-	32245	21
ENSMUSE00001457104	19	19244037	19276348	-	32312	21
ENSMUSE00001456037	19	19871432	19876563	-	5132	13
ENSMUSE00001456887	19	20005989	20060758	-	54770	20
ENSMUSE00000522007	19	20033504	20033635	-	132	0
ENSMUSE00001456344	19	20117385	20123828	-	6444	4
ENSMUSE00000482955	19	20373428	20390673	-	17246	3
ENSMUSE00001241065	19	20373428	20390944	-	17517	4
ENSMUSE00000907928	19	20373556	20375587	-	2032	0
ENSMUSE00000895522	19	20377680	20380021	-	2342	0
ENSMUSE00000904720	19	20377680	20378589	-	910	0
ENSMUSE00000890873	19	20378118	20382125	-	4008	1
ENSMUSE00001271509	19	20379659	20390651	-	10993	3
ENSMUSE00001460115	19	20410544	20424782	-	14239	6
ENSMUSE00001459914	19	20420817	20538950	-	118134	58
ENSMUSE00001454683	19	20425769	20540288	-	114520	53
ENSMUSE00001427393	19	20534527	20552330	-	17804	4
ENSMUSE00000336164	19	20586073	20586757	-	685	0
ENSMUSE00000829641	19	20692953	20727562	-	34610	16
ENSMUSE00000459793	19	20783458	20954202	-	170745	72
ENSMUSE00001458822	19	20783458	20814667	-	31210	10
ENSMUSE00001458282	19	20788704	20814658	-	25955	8
ENSMUSE00001463190	19	20824478	20832375	-	7898	2
ENSMUSE00001456240	19	21121152	21170841	-	49690	17
ENSMUSE00001458002	19	21162482	21248451	-	85970	27
ENSMUSE00001457198	19	21175030	21208462	-	33433	12
ENSMUSE00001455252	19	21261976	21263212	-	1237	2
ENSMUSE00001458934	19	21310376	21313283	-	2908	1
ENSMUSE00000546719	19	21391307	21472672	-	81366	27
ENSMUSE00001214547	19	21393055	21440859	-	47805	17
ENSMUSE00001267046	19	21394038	21473445	-	79408	27
ENSMUSE00001304978	19	21418725	21472588	-	53864	16
ENSMUSE00001006057	19	21581202	21652728	-	71527	821
ENSMUSE00000973952	19	21597312	21652976	-	55665	754
ENSMUSE00001067209	19	21597701	21652800	-	55100	750
ENSMUSE00001018851	19	21598170	21630768	-	32599	349
ENSMUSE00001306663	19	21598325	21652917	-	54593	735
ENSMUSE00001022581	19	21598551	21652917	-	54367	735
ENSMUSE00000998843	19	21598814	21604319	-	5506	37
ENSMUSE00001037198	19	21598826	21652610	-	53785	728
ENSMUSE00000377795	19	21615265	21652793	-	37529	576
ENSMUSE00001454392	19	21831451	21833756	-	2306	3
ENSMUSE00001459590	19	21941978	21950889	-	8912	2
ENSMUSE00000847068	19	22235521	22235618	-	98	0
ENSMUSE00001316156	19	22438520	22448142	-	9623	3
ENSMUSE00001317541	19	22438550	22448865	-	10316	4
ENSMUSE00001459631	19	22978230	23075924	-	97695	45
ENSMUSE00001178671	19	23037390	23075853	-	38464	15
ENSMUSE00001425106	19	23206451	23273818	-	67368	764
ENSMUSE00000452337	19	23208723	23273897	-	65175	719
ENSMUSE00000250349	19	23208735	23272599	-	63865	701
ENSMUSE00001422625	19	23213755	23214941	-	1187	19
ENSMUSE00001422014	19	23214735	23215802	-	1068	23
ENSMUSE00001423058	19	23263578	23263866	-	289	8
ENSMUSE00000332948	19	23302609	23448398	-	145790	69
ENSMUSE00000382692	19	23302745	23448442	-	145698	69
ENSMUSE00001457632	19	23437256	23437727	-	472	0
ENSMUSE00000249934	19	23558753	23652812	-	94060	47
ENSMUSE00001457735	19	23745502	23748001	-	2500	1
ENSMUSE00001455359	19	23929825	23941594	-	11770	7
ENSMUSE00000893506	19	23972750	24031019	-	58270	24
ENSMUSE00001456321	19	23973212	23976435	-	3224	0
ENSMUSE00000342686	19	24094505	24225030	-	130526	101
ENSMUSE00001450811	19	24094505	24174189	-	79685	63
ENSMUSE00001449306	19	24131315	24143082	-	11768	7
ENSMUSE00001462504	19	24132528	24147067	-	14540	12
ENSMUSE00000642338	19	24134860	24173136	-	38277	29
ENSMUSE00001454841	19	24146897	24147224	-	328	0
ENSMUSE00000145253	19	24261453	24280605	-	19153	219
ENSMUSE00000481984	19	24261501	24280568	-	19068	219
ENSMUSE00000802266	19	24261862	24278171	-	16310	195
ENSMUSE00000692694	19	24294794	24555842	-	261049	249
ENSMUSE00000755364	19	24294794	24555872	-	261079	249
ENSMUSE00000841772	19	24295397	24317342	-	21946	13
ENSMUSE00000408835	19	24476502	24477356	-	855	17
ENSMUSE00000723061	19	24683016	24861855	-	178840	87
ENSMUSE00000811739	19	24684551	24763078	-	78528	41
ENSMUSE00001277319	19	24692400	24693370	-	971	1
ENSMUSE00000795704	19	24816130	24861687	-	45558	18
ENSMUSE00001261328	19	24816231	24861652	-	45422	18
ENSMUSE00000371044	19	24899236	24901197	-	1962	0
ENSMUSE00000247200	19	24919916	24961601	-	41686	493
ENSMUSE00001462994	19	24922632	24924836	-	2205	35
ENSMUSE00001455247	19	24931679	24961514	-	29836	352
ENSMUSE00001462084	19	24940749	24961610	-	20862	259
ENSMUSE00001356827	19	24942235	24942303	-	69	9
ENSMUSE00001014954	19	24942236	24942367	-	132	9
ENSMUSE00001456602	19	24947589	24949253	-	1665	21
ENSMUSE00000522859	19	25166085	25166216	-	132	0
ENSMUSE00001455544	19	25346414	25347203	-	790	10
ENSMUSE00000522067	19	25453960	25454063	-	104	0
ENSMUSE00001321854	19	25671134	25672239	-	1106	0
ENSMUSE00001318696	19	25671172	25672222	-	1051	0
ENSMUSE00001318675	19	25671565	25672253	-	689	0
ENSMUSE00001253347	19	25795810	25796807	-	998	1
ENSMUSE00001459094	19	26038452	26046467	-	8016	2
ENSMUSE00001461028	19	26246024	26249930	-	3907	0
ENSMUSE00000722521	19	26260369	26260493	-	125	1
ENSMUSE00001461868	19	26277846	26308707	-	30862	21
ENSMUSE00001461509	19	26462344	26467779	-	5436	3
ENSMUSE00001458142	19	26483557	26484450	-	894	0
ENSMUSE00000949675	19	26620822	26623419	-	2598	2
ENSMUSE00000958989	19	26621033	26623410	-	2378	2
ENSMUSE00000948552	19	26768801	26823907	-	55107	29
ENSMUSE00001459234	19	27101951	27115485	-	13535	9
ENSMUSE00001461428	19	27102069	27102697	-	629	0
ENSMUSE00001454787	19	27145316	27192009	-	46694	25
ENSMUSE00001458739	19	27260735	27262323	-	1589	1
ENSMUSE00001459456	19	27388698	27429825	-	41128	2423
ENSMUSE00000546029	19	27389977	27429820	-	39844	2329
ENSMUSE00001455652	19	27390061	27412264	-	22204	1312
ENSMUSE00001454333	19	27409730	27413572	-	3843	325
ENSMUSE00001454451	19	27409730	27421483	-	11754	792
ENSMUSE00000476249	19	27415341	27427109	-	11769	724
ENSMUSE00001461314	19	27418418	27420099	-	1682	101
ENSMUSE00001461097	19	27422520	27426014	-	3495	236
ENSMUSE00000846776	19	27703876	27704007	-	132	0
ENSMUSE00001457398	19	29087603	29090255	-	2653	2
ENSMUSE00000404966	19	29321344	29325356	-	4013	14
ENSMUSE00001306919	19	29331170	29334552	-	3383	5
ENSMUSE00000257798	19	29331707	29334670	-	2964	5
ENSMUSE00000768175	19	29348599	29361970	-	13372	291
ENSMUSE00000145051	19	29348677	29367308	-	18632	429
ENSMUSE00000737165	19	29350397	29351865	-	1469	34
ENSMUSE00000456860	19	29351034	29361407	-	10374	205
ENSMUSE00000824630	19	29360854	29363899	-	3046	133
ENSMUSE00000780408	19	29362089	29364462	-	2374	100
ENSMUSE00000844792	19	29364075	29367390	-	3316	86
ENSMUSE00001460886	19	29373417	29379591	-	6175	2
ENSMUSE00001454774	19	29378250	29384471	-	6222	6
ENSMUSE00001457687	19	29464750	29520970	-	56221	498
ENSMUSE00001179214	19	29486355	29521994	-	35640	438
ENSMUSE00001202601	19	29486934	29523159	-	36226	444
ENSMUSE00001175058	19	29503663	29521989	-	18327	297
ENSMUSE00000408177	19	29608214	29648415	-	40202	144
ENSMUSE00000850907	19	29608218	29612235	-	4018	26
ENSMUSE00001260682	19	29610202	29648187	-	37986	134
ENSMUSE00001223381	19	29612407	29646027	-	33621	111
ENSMUSE00000848750	19	29612622	29613224	-	603	1
ENSMUSE00001220427	19	29627048	29648390	-	21343	73
ENSMUSE00000860905	19	29644710	29648378	-	3669	14
ENSMUSE00000951776	19	29714402	29805507	-	91106	1488
ENSMUSE00000960059	19	29715313	29753662	-	38350	546
ENSMUSE00000949943	19	29715575	29805989	-	90415	1482
ENSMUSE00000642112	19	29808400	29812974	-	4575	66
ENSMUSE00001461641	19	29810923	29812954	-	2032	37
ENSMUSE00001461948	19	29874191	29875217	-	1027	0
ENSMUSE00000145409	19	30098447	30175429	-	76983	35
ENSMUSE00001460585	19	30114821	30175429	-	60609	29
ENSMUSE00001458183	19	30141403	30145231	-	3829	5
ENSMUSE00000946143	19	30261441	30261517	-	77	0
ENSMUSE00001456084	19	30490703	30491285	-	583	0
ENSMUSE00001455924	19	30531476	30531929	-	454	0
ENSMUSE00000903382	19	30538928	30539545	-	618	3
ENSMUSE00000145683	19	30545863	30549665	-	3803	4
ENSMUSE00001238839	19	30564489	31765033	-	1200545	576
ENSMUSE00000518477	19	30568547	31664370	-	1095824	523
ENSMUSE00001232706	19	30568961	30574155	-	5195	5
ENSMUSE00001208576	19	30568963	30574155	-	5193	5
ENSMUSE00001205223	19	30619371	30625491	-	6121	0
ENSMUSE00001243002	19	30708885	30781452	-	72568	38
ENSMUSE00000421930	19	31742114	31764973	-	22860	9
ENSMUSE00001462152	19	31982597	32108156	-	125560	80
ENSMUSE00001460186	19	31984634	32108211	-	123578	80
ENSMUSE00000274203	19	31984654	32061469	-	76816	52
ENSMUSE00001458773	19	32012463	32016804	-	4342	4
ENSMUSE00001462783	19	32061295	32068744	-	7450	3
ENSMUSE00000729750	19	32122727	32388512	-	265786	1172
ENSMUSE00000518710	19	32122728	32211013	-	88286	486
ENSMUSE00000513323	19	32122730	32349316	-	226587	988
ENSMUSE00000508860	19	32123762	32289579	-	165818	773
ENSMUSE00001268018	19	32124147	32160223	-	36077	160
ENSMUSE00000512490	19	32158256	32389714	-	231459	1026
ENSMUSE00000802130	19	32160061	32196428	-	36368	226
ENSMUSE00000509651	19	32160158	32248009	-	87852	449
ENSMUSE00001457471	19	32204182	32209273	-	5092	13
ENSMUSE00000750230	19	32223318	32238826	-	15509	30
ENSMUSE00001459761	19	32439941	32441024	-	1084	1
ENSMUSE00000889054	19	32465865	32466578	-	714	109
ENSMUSE00001460503	19	32671638	32712331	-	40694	1664
ENSMUSE00000145936	19	32672822	32739783	-	66962	1619
ENSMUSE00000272067	19	32672822	32739786	-	66965	1619
ENSMUSE00001457998	19	32672822	32694870	-	22049	929
ENSMUSE00001462725	19	32687282	32712320	-	25039	934
ENSMUSE00001455096	19	32698104	32701593	-	3490	107
ENSMUSE00000722444	19	32969950	32970308	-	359	3
ENSMUSE00001459286	19	32974990	32980063	-	5074	6
ENSMUSE00000642005	19	33137747	33392295	-	254549	191
ENSMUSE00000746626	19	33137747	33392265	-	254519	191
ENSMUSE00001083663	19	33409131	33420642	-	11512	7
