seqnames,start,end,width,strand,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr9,44010986,44011282,297,*,Distal Intergenic,9,44043384,44048579,5196,1,21838,ENSMUST00000114840.1,-32102,ENSMUSG00000032011,Thy1,"thymus cell antigen 1, theta"
chr9,44563081,44563290,210,*,Promoter (1-2kb),9,44511787,44561877,50091,2,12145,ENSMUST00000215293.1,-1204,ENSMUSG00000047880,Cxcr5,chemokine (C-X-C motif) receptor 5
chr9,44771666,44771838,173,*,Promoter (1-2kb),9,44772910,44793447,20538,1,76568,ENSMUST00000002099.10,-1072,ENSMUSG00000002031,Ift46,intraflagellar transport 46
chr9,45080789,45080995,207,*,Promoter (1-2kb),9,45079230,45097804,18575,1,270152,ENSMUST00000216426.1,1559,ENSMUSG00000048534,Jaml,junction adhesion molecule like
chr9,45081775,45081992,218,*,Promoter (1-2kb),9,45083946,45107890,23945,1,270152,ENSMUST00000215880.1,-1954,ENSMUSG00000048534,Jaml,junction adhesion molecule like
chr9,45083069,45083439,371,*,Promoter (<=1kb),9,45083946,45107890,23945,1,270152,ENSMUST00000215880.1,-507,ENSMUSG00000048534,Jaml,junction adhesion molecule like
chr9,45229142,45229341,200,*,"Intron (ENSMUST00000164650.7/408059, intron 1 of 4)",9,45172726,45204092,31367,2,214523,ENSMUST00000034599.14,-25050,ENSMUSG00000032091,Tmprss4,"transmembrane protease, serine 4"
chr9,45251941,45252289,349,*,Downstream (1-2kb),9,45266643,45266707,65,2,102466803,ENSMUST00000183683.1,14418,ENSMUSG00000098361,Mir7086,microRNA 7086
chr9,45268133,45268430,298,*,Promoter (<=1kb),9,45254527,45269146,14620,2,16154,ENSMUST00000176222.1,716,ENSMUSG00000032089,Il10ra,"interleukin 10 receptor, alpha"
chr9,45287618,45287792,175,*,Distal Intergenic,9,45253840,45269149,15310,2,16154,ENSMUST00000176808.1,-18469,ENSMUSG00000032089,Il10ra,"interleukin 10 receptor, alpha"
chr9,46116854,46117317,464,*,Promoter (5-6kb),9,46123237,46202885,79649,1,70661,ENSMUST00000122865.1,-5920,ENSMUSG00000034135,Sik3,SIK family kinase 3
chr9,48480725,48481140,416,*,Promoter (<=1kb),9,48473056,48480623,7568,2,104444,ENSMUST00000213895.1,-102,ENSMUSG00000032026,Rexo2,RNA exonuclease 2
chr9,48538372,48538659,288,*,Distal Intergenic,9,48495442,48495972,531,1,434402,ENSMUST00000048824.8,42930,ENSMUSG00000042293,Gm5617,predicted gene 5617
chr9,50590930,50591216,287,*,Distal Intergenic,9,50596357,50603812,7456,2,66925,ENSMUST00000000175.5,12596,ENSMUSG00000000171,Sdhd,"succinate dehydrogenase complex, subunit D, integral membrane protein"
chr9,53452270,53452421,152,*,Promoter (1-2kb),9,53445375,53453617,8243,2,11920,ENSMUST00000132249.1,1196,ENSMUSG00000034218,Atm,ataxia telangiectasia mutated
chr9,56273758,56274076,319,*,"Intron (ENSMUST00000061552.14/244895, intron 3 of 6)",9,56201126,56244065,42940,2,244895,ENSMUST00000188142.6,-29693,ENSMUSG00000074305,Peak1,pseudopodium-enriched atypical kinase 1
chr9,56325820,56326020,201,*,"Intron (ENSMUST00000061552.14/244895, intron 2 of 6)",9,56201126,56244065,42940,2,244895,ENSMUST00000188142.6,-81755,ENSMUSG00000074305,Peak1,pseudopodium-enriched atypical kinase 1
chr9,56326830,56327007,178,*,"Intron (ENSMUST00000061552.14/244895, intron 2 of 6)",9,56201126,56244065,42940,2,244895,ENSMUST00000188142.6,-82765,ENSMUSG00000074305,Peak1,pseudopodium-enriched atypical kinase 1
chr9,56418955,56419101,147,*,Promoter (<=1kb),9,56418830,56476117,57288,1,66867,ENSMUST00000214869.1,125,ENSMUSG00000032329,Hmg20a,high mobility group 20A
chr9,57339933,57340118,186,*,Distal Intergenic,9,57253117,57262612,9496,2,74211,ENSMUST00000034846.6,-77321,ENSMUSG00000032300,1700017B05Rik,RIKEN cDNA 1700017B05 gene
chr9,58583489,58583666,178,*,Promoter (1-2kb),9,58582444,58643668,61225,1,20320,ENSMUST00000176126.1,1045,ENSMUSG00000032336,Nptn,neuroplastin
chr9,59308426,59308864,439,*,Promoter (2-3kb),9,59311648,59324052,12405,1,72141,ENSMUST00000215994.1,-2784,ENSMUSG00000025236,Adpgk,ADP-dependent glucokinase
chr9,61216339,61216544,206,*,Distal Intergenic,9,61259227,61293809,34583,2,622037,ENSMUST00000213377.1,77265,ENSMUSG00000111658,B930092H01Rik,RIKEN cDNA B930092H01 gene
chr9,61364970,61365175,206,*,Promoter (7-8kb),9,61372366,61418497,46132,1,21887,ENSMUST00000178113.7,-7191,ENSMUSG00000032280,Tle3,transducin-like enhancer of split 3
chr9,61367078,61367400,323,*,Promoter (4-5kb),9,61372366,61418497,46132,1,21887,ENSMUST00000178113.7,-4966,ENSMUSG00000032280,Tle3,transducin-like enhancer of split 3
chr9,61749040,61749264,225,*,Distal Intergenic,9,61913284,61914542,1259,2,56040,ENSMUST00000008036.8,165278,ENSMUSG00000007892,Rplp1,"ribosomal protein, large, P1"
chr9,63275158,63275476,319,*,"Intron (ENSMUST00000034920.10/23938, intron 13 of 21)",9,63216271,63303143,86873,2,23938,ENSMUST00000213604.1,27667,ENSMUSG00000058444,Map2k5,mitogen-activated protein kinase kinase 5
chr9,63721848,63722087,240,*,Promoter (9-10kb),9,63654799,63711969,57171,2,17127,ENSMUST00000154323.7,-9879,ENSMUSG00000032402,Smad3,SMAD family member 3
chr9,63738431,63738657,227,*,Promoter (4-5kb),9,63667813,63743265,75453,2,17127,ENSMUST00000137065.1,4608,ENSMUSG00000032402,Smad3,SMAD family member 3
chr9,64716876,64717074,199,*,Promoter (8-9kb),9,64716605,64725720,9116,2,53869,ENSMUST00000172444.1,8646,ENSMUSG00000004771,Rab11a,"RAB11A, member RAS oncogene family"
chr9,64789270,64789578,309,*,Distal Intergenic,9,64811340,64919667,108328,1,102442,ENSMUST00000038890.5,-21762,ENSMUSG00000053641,Dennd4a,DENN/MADD domain containing 4A
chr9,65296482,65296678,197,*,Promoter (2-3kb),9,65294332,65309230,14899,1,270166,ENSMUST00000148632.1,2150,ENSMUSG00000015357,Clpx,caseinolytic mitochondrial matrix peptidase chaperone subunit
chr9,65812330,65812570,241,*,"Intron (ENSMUST00000159109.1/214812, intron 1 of 9)",9,65795230,65797912,2683,2,214812,ENSMUST00000160747.1,-14418,ENSMUSG00000040524,Zfp609,zinc finger protein 609
chr9,65831359,65831565,207,*,Promoter (3-4kb),9,65692391,65827564,135174,2,214812,ENSMUST00000159109.1,-3795,ENSMUSG00000040524,Zfp609,zinc finger protein 609
chr9,66309504,66309746,243,*,Distal Intergenic,9,66350450,66374070,23621,1,235439,ENSMUST00000144280.1,-40704,ENSMUSG00000038664,Herc1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
chr9,66471890,66472193,304,*,Promoter (3-4kb),9,66468621,66476745,8125,1,235439,ENSMUST00000124969.1,3269,ENSMUSG00000038664,Herc1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
chr9,66616699,66617221,523,*,Distal Intergenic,9,66514637,66593142,78506,2,235441,ENSMUST00000127569.7,-23557,ENSMUSG00000032376,Usp3,ubiquitin specific peptidase 3
chr9,66713026,66713415,390,*,Promoter (<=1kb),9,66713686,66766845,53160,1,76459,ENSMUST00000071889.12,-271,ENSMUSG00000032373,Car12,carbonic anhydrase 12
chr9,69073382,69073571,190,*,"Intron (ENSMUST00000034766.13/19883, intron 1 of 10)",9,69195541,69250834,55294,1,19883,ENSMUST00000132355.1,-121970,ENSMUSG00000032238,Rora,RAR-related orphan receptor alpha
chr9,70012441,70012606,166,*,Promoter (<=1kb),9,70012550,70022866,10317,1,235459,ENSMUST00000118198.7,0,ENSMUSG00000033543,Gtf2a2,"general transcription factor II A, 2"
chr9,70284698,70284928,231,*,"Intron (ENSMUST00000213863.1/71602, intron 1 of 3)",9,70207368,70399766,192399,1,71602,ENSMUST00000034745.8,77330,ENSMUSG00000032220,Myo1e,myosin IE
chr9,72015017,72015205,189,*,"Intron (ENSMUST00000183404.7/21406, intron 4 of 20)",9,71882732,72000476,117745,2,21406,ENSMUST00000184416.7,-14541,ENSMUSG00000032228,Tcf12,transcription factor 12
chr9,75357599,75357803,205,*,Promoter (9-10kb),9,75347758,75351649,3892,1,12049,ENSMUST00000034709.6,9841,ENSMUSG00000032191,Bcl2l10,Bcl2-like 10
chr9,75434125,75434368,244,*,Promoter (7-8kb),9,75441524,75466432,24909,1,235497,ENSMUST00000213767.1,-7156,ENSMUSG00000042487,Leo1,"Leo1, Paf1/RNA polymerase II complex component"
chr9,76881969,76882222,254,*,Distal Intergenic,9,76951693,77045749,94057,2,26944,ENSMUST00000184897.7,163527,ENSMUSG00000032357,Tinag,tubulointerstitial nephritis antigen
chr9,77955579,77955911,333,*,"Intron (ENSMUST00000034904.13/68801, intron 1 of 7)",9,77941291,77961021,19731,1,68801,ENSMUST00000134072.1,14288,ENSMUSG00000032349,Elovl5,"ELOVL family member 5, elongation of long chain fatty acids (yeast)"
chr9,79919360,79919548,189,*,"Intron (ENSMUST00000239133.1/70598, intron 1 of 6)",9,79820661,79962033,141373,2,70598,ENSMUST00000172973.1,42485,ENSMUSG00000034898,Filip1,filamin A interacting protein 1
chr9,84022116,84022359,244,*,"Intron (ENSMUST00000190637.6/12040, intron 8 of 10)",9,84035840,84124198,88359,1,12040,ENSMUST00000189819.6,-13481,ENSMUSG00000032263,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide"
chr9,84775305,84775537,233,*,Promoter (<=1kb),9,84774512,84826183,51672,1,75253,ENSMUST00000216802.1,793,ENSMUSG00000099724,4930554C24Rik,RIKEN cDNA 4930554C24 gene
chr9,85096575,85096819,245,*,Distal Intergenic,9,85320439,85327124,6686,2,212943,ENSMUST00000034802.14,230305,ENSMUSG00000032265,Tent5a,terminal nucleotidyltransferase 5A
chr9,85107327,85107639,313,*,Distal Intergenic,9,85320439,85327124,6686,2,212943,ENSMUST00000034802.14,219485,ENSMUSG00000032265,Tent5a,terminal nucleotidyltransferase 5A
chr9,85123858,85124124,267,*,Distal Intergenic,9,85320439,85327124,6686,2,212943,ENSMUST00000034802.14,203000,ENSMUSG00000032265,Tent5a,terminal nucleotidyltransferase 5A
chr9,85293774,85294010,237,*,Distal Intergenic,9,85320439,85327124,6686,2,212943,ENSMUST00000034802.14,33114,ENSMUSG00000032265,Tent5a,terminal nucleotidyltransferase 5A
chr9,86617684,86618118,435,*,Promoter (<=1kb),9,86582686,86618704,36019,2,17436,ENSMUST00000189968.6,586,ENSMUSG00000032418,Me1,"malic enzyme 1, NADP(+)-dependent, cytosolic"
chr9,88337632,88337978,347,*,Promoter (9-10kb),9,88327633,88367844,40212,1,23959,ENSMUST00000187166.1,9999,ENSMUSG00000032420,Nt5e,"5' nucleotidase, ecto"
chr9,89874550,89874774,225,*,Distal Intergenic,9,89909908,89915847,5940,1,19417,ENSMUST00000189545.1,-35134,ENSMUSG00000032356,Rasgrf1,RAS protein-specific guanine nucleotide-releasing factor 1
chr9,92384504,92384711,208,*,Distal Intergenic,9,92351085,92357876,6792,1,78459,ENSMUST00000135182.2,33419,ENSMUSG00000074139,1700057G04Rik,RIKEN cDNA 1700057G04 gene
chr9,94411467,94411738,272,*,Distal Intergenic,9,94517864,94538081,20218,2,68861,ENSMUST00000113028.1,126343,ENSMUSG00000045414,Dipk2a,divergent protein kinase domain 2A
chr9,94412425,94412592,168,*,Distal Intergenic,9,94517864,94538081,20218,2,68861,ENSMUST00000113028.1,125489,ENSMUSG00000045414,Dipk2a,divergent protein kinase domain 2A
chr9,106177440,106177687,248,*,Promoter (<=1kb),9,106176677,106186502,9826,1,77305,ENSMUST00000190564.1,763,ENSMUSG00000020257,Wdr82,WD repeat domain containing 82
chr9,106822626,106822967,342,*,Promoter (<=1kb),9,106821874,106880443,58570,1,321006,ENSMUST00000159645.7,752,ENSMUSG00000040325,Dcaf1,DDB1 and CUL4 associated factor 1
chr9,107295721,107295887,167,*,Promoter (<=1kb),9,107296026,107301987,5962,1,12700,ENSMUST00000085102.5,-139,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
chr9,107296487,107296872,386,*,Promoter (<=1kb),9,107296710,107302784,6075,1,12700,ENSMUST00000168260.1,0,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
chr9,107307840,107308087,248,*,Promoter (8-9kb),9,107299155,107300458,1304,1,12700,ENSMUST00000171568.1,8685,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
chr9,107308663,107308995,333,*,Promoter (9-10kb),9,107299155,107300458,1304,1,12700,ENSMUST00000171568.1,9508,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
chr9,107312855,107313186,332,*,Distal Intergenic,9,107299155,107300458,1304,1,12700,ENSMUST00000171568.1,13700,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
chr9,107334353,107334735,383,*,Promoter (3-4kb),9,107329360,107330800,1441,2,69536,ENSMUST00000194735.1,-3553,ENSMUSG00000032579,Hemk1,HemK methyltransferase family member 1
chr9,107335152,107335326,175,*,Promoter (2-3kb),9,107335145,107338301,3157,2,69536,ENSMUST00000128895.1,2975,ENSMUSG00000032579,Hemk1,HemK methyltransferase family member 1
chr9,108036041,108036187,147,*,Promoter (3-4kb),9,108032073,108046143,14071,1,27399,ENSMUST00000177158.1,3968,ENSMUSG00000032594,Ip6k1,inositol hexaphosphate kinase 1
chr9,110072098,110072304,207,*,Promoter (3-4kb),9,110068848,110081914,13067,1,17758,ENSMUST00000199161.4,3250,ENSMUSG00000032479,Map4,microtubule-associated protein 4
chr9,110457945,110458315,371,*,Promoter (2-3kb),9,110436143,110455401,19259,2,270201,ENSMUST00000200256.1,-2544,ENSMUSG00000054792,Klhl18,kelch-like 18
chr9,114421903,114422141,239,*,"Intron (ENSMUST00000063042.10/12091, intron 4 of 15)",9,114401108,114474898,73791,1,12091,ENSMUST00000217583.1,20795,ENSMUSG00000045594,Glb1,"galactosidase, beta 1"
chr9,114471933,114472151,219,*,"Intron (ENSMUST00000063042.10/12091, intron 15 of 15)",9,114491779,114496038,4260,2,12773,ENSMUST00000215425.1,23887,ENSMUSG00000047898,Ccr4,chemokine (C-C motif) receptor 4
chr9,114487640,114487845,206,*,Promoter (8-9kb),9,114491779,114496038,4260,2,12773,ENSMUST00000215425.1,8193,ENSMUSG00000047898,Ccr4,chemokine (C-C motif) receptor 4
chr9,114488469,114488756,288,*,Promoter (7-8kb),9,114491779,114496038,4260,2,12773,ENSMUST00000215425.1,7282,ENSMUSG00000047898,Ccr4,chemokine (C-C motif) receptor 4
chr9,114731784,114732186,403,*,Promoter (<=1kb),9,114731173,114749344,18172,1,67213,ENSMUST00000035007.9,611,ENSMUSG00000032434,Cmtm6,CKLF-like MARVEL transmembrane domain containing 6
chr9,115387550,115387781,232,*,Promoter (5-6kb),9,115381819,115381939,121,1,100316675,ENSMUST00000116759.1,5731,ENSMUSG00000080409,Mir467h,microRNA 467h
chr9,115611906,115612172,267,*,Distal Intergenic,9,115381819,115381939,121,1,100316675,ENSMUST00000116759.1,230087,ENSMUSG00000080409,Mir467h,microRNA 467h
chr9,118361035,118361306,272,*,Distal Intergenic,9,118429836,118437048,7213,1,71196,ENSMUST00000213675.1,-68530,ENSMUSG00000111843,4933432G23Rik,RIKEN cDNA 4933432G23 gene
chr9,118424175,118424465,291,*,Promoter (5-6kb),9,118429836,118437048,7213,1,71196,ENSMUST00000213675.1,-5371,ENSMUSG00000111843,4933432G23Rik,RIKEN cDNA 4933432G23 gene
chr9,118908266,118908598,333,*,"Intron (ENSMUST00000134688.1/ENSMUST00000134688.1, intron 1 of 1)",9,118926453,119043998,117546,1,69274,ENSMUST00000073109.11,-17855,ENSMUSG00000047409,Ctdspl,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like"
chr9,119456022,119456312,291,*,"Intron (ENSMUST00000035094.13/208194, intron 5 of 5)",9,119444987,119464239,19253,1,208194,ENSMUST00000214462.1,11035,ENSMUSG00000042787,Exog,"endo/exonuclease (5'-3'), endonuclease G-like"
chr9,119976660,119977018,359,*,Promoter (<=1kb),9,119971165,119977335,6171,2,215418,ENSMUST00000215916.1,317,ENSMUSG00000032515,Csrnp1,cysteine-serine-rich nuclear protein 1
chr9,120001899,120002311,413,*,"Intron (ENSMUST00000177637.1/13051, intron 2 of 2)",9,119974261,119984658,10398,2,215418,ENSMUST00000213936.1,-17241,ENSMUSG00000032515,Csrnp1,cysteine-serine-rich nuclear protein 1
chr9,121683430,121683613,184,*,Promoter (6-7kb),9,121688198,121690473,2276,2,215474,ENSMUST00000132733.1,6860,ENSMUSG00000061536,Sec22c,"SEC22 homolog C, vesicle trafficking protein"
chr9,121961932,121962122,191,*,Promoter (9-10kb),9,121952734,121978687,25954,1,245050,ENSMUST00000213773.1,9198,ENSMUSG00000038233,Gask1a,golgi associated kinase 1A
chr9,124068776,124069233,458,*,Distal Intergenic,9,124101950,124113557,11608,1,12772,ENSMUST00000171719.7,-32717,ENSMUSG00000049103,Ccr2,chemokine (C-C motif) receptor 2
chr9,124146384,124146625,242,*,"Intron (ENSMUST00000097855.3/ENSMUST00000097855.3, intron 2 of 2)",9,124121581,124124731,3151,1,12774,ENSMUST00000171499.2,24803,ENSMUSG00000079227,Ccr5,chemokine (C-C motif) receptor 5
chrX,7570784,7571213,430,*,Promoter (1-2kb),20,7560242,7572843,12602,2,54646,ENSMUST00000132788.1,1630,ENSMUSG00000039556,Ppp1r3f,"protein phosphatase 1, regulatory subunit 3F"
chrX,7859280,7859559,280,*,Promoter (3-4kb),20,7855727,7867565,11839,1,54644,ENSMUST00000148841.1,3553,ENSMUSG00000031154,Otud5,OTU domain containing 5
chrX,7865374,7865704,331,*,Promoter (9-10kb),20,7855727,7867565,11839,1,54644,ENSMUST00000148841.1,9647,ENSMUSG00000031154,Otud5,OTU domain containing 5
chrX,19157544,19157771,228,*,"Exon (ENSMUST00000143129.1/ENSMUST00000143129.1, exon 3 of 3)",20,19146893,19146971,79,2,723828,ENSMUST00000083537.1,-10573,ENSMUSG00000065471,Mir222,microRNA 222
chrX,20772098,20772373,276,*,Distal Intergenic,20,20797814,20860497,62684,1,11836,ENSMUST00000136451.7,-25441,ENSMUSG00000001127,Araf,"Araf proto-oncogene, serine/threonine kinase"
chrX,23810414,23810743,330,*,Distal Intergenic,20,23776819,23781568,4750,1,72404,ENSMUST00000135445.1,33595,ENSMUSG00000036769,Wdr44,WD repeat domain 44
chrX,42343109,42343318,210,*,Distal Intergenic,20,42502453,42523697,21245,1,20400,ENSMUST00000129855.7,-159135,ENSMUSG00000005696,Sh2d1a,SH2 domain containing 1A
chrX,42343522,42343725,204,*,Distal Intergenic,20,42502453,42523697,21245,1,20400,ENSMUST00000129855.7,-158728,ENSMUSG00000005696,Sh2d1a,SH2 domain containing 1A
chrX,49046335,49046630,296,*,"Intron (ENSMUST00000167659.7/209224, intron 6 of 12)",20,49009707,49080752,71046,2,209224,ENSMUST00000167659.7,34122,ENSMUSG00000031109,Enox2,ecto-NOX disulfide-thiol exchanger 2
chrX,52928235,52928404,170,*,Promoter (3-4kb),20,52924571,52940635,16065,1,70998,ENSMUST00000179014.1,3664,ENSMUSG00000025626,Phf6,PHD finger protein 6
chrX,52929859,52930057,199,*,Promoter (5-6kb),20,52924571,52940635,16065,1,70998,ENSMUST00000179014.1,5288,ENSMUSG00000025626,Phf6,PHD finger protein 6
chrX,99470716,99470938,223,*,Promoter (<=1kb),20,99465768,99470735,4968,2,18744,ENSMUST00000167246.1,0,ENSMUSG00000034403,Pja1,praja ring finger ubiquitin ligase 1
chrX,101128386,101128754,369,*,"Intron (ENSMUST00000156473.7/55988, intron 4 of 5)",20,101079222,101086020,6799,2,11989,ENSMUST00000113710.7,-42366,ENSMUSG00000031297,Slc7a3,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"
chrX,101898859,101899025,167,*,"Intron (ENSMUST00000125115.1/100042480, intron 1 of 1)",20,101849385,102092055,242671,1,100042480,ENSMUST00000101339.7,49474,ENSMUSG00000079481,Nhsl2,NHS-like 2
chrX,106622621,106623034,414,*,"Intron (ENSMUST00000101296.8/331493, intron 1 of 6)",20,106574346,106603679,29334,2,58861,ENSMUST00000113480.1,-18942,ENSMUSG00000052821,Cysltr1,cysteinyl leukotriene receptor 1
chrX,113081717,113081886,170,*,Promoter (6-7kb),20,113074824,113074893,70,2,723850,ENSMUST00000083576.1,-6824,ENSMUSG00000065510,Mir361,microRNA 361
chrX,113178600,113178887,288,*,Promoter (6-7kb),20,113062531,113185509,122979,2,12662,ENSMUST00000135821.7,6622,ENSMUSG00000025531,Chm,choroidermia (RAB escort protein 1)
chrX,114327334,114327582,249,*,Distal Intergenic,20,114474333,114560829,86497,1,237010,ENSMUST00000040504.11,-146751,ENSMUSG00000025597,Klhl4,kelch-like 4
chrX,134648812,134649072,261,*,Distal Intergenic,20,134684562,134686462,1901,2,77983,ENSMUST00000154072.1,37390,ENSMUSG00000087024,B230119M05Rik,RIKEN cDNA B230119M05 gene
chrX,142461130,142461341,212,*,Distal Intergenic,20,142317993,142390535,72543,2,50790,ENSMUST00000033634.4,-70595,ENSMUSG00000031278,Acsl4,acyl-CoA synthetase long-chain family member 4
chrX,142490168,142490516,349,*,Distal Intergenic,20,142317993,142390535,72543,2,50790,ENSMUST00000033634.4,-99633,ENSMUSG00000031278,Acsl4,acyl-CoA synthetase long-chain family member 4
chrX,142907496,142907908,413,*,"Intron (ENSMUST00000041317.2/56068, intron 2 of 5)",20,142851146,142966728,115583,2,56068,ENSMUST00000041317.2,58820,ENSMUSG00000042225,Ammecr1,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
chrX,151780455,151780605,151,*,Distal Intergenic,20,151800883,151804511,3629,1,59026,ENSMUST00000139386.1,-20278,ENSMUSG00000025261,Huwe1,"HECT, UBA and WWE domain containing 1"
chrX,166982252,166982766,515,*,Distal Intergenic,20,167063552,167068389,4838,2,667794,ENSMUST00000171902.2,85623,ENSMUSG00000086008,Gm8817,predicted gene 8817
chrX,167134352,167134526,175,*,Distal Intergenic,20,167063336,167070380,7045,2,667794,ENSMUST00000126769.7,-63972,ENSMUSG00000086008,Gm8817,predicted gene 8817
chrX,167146596,167146808,213,*,Distal Intergenic,20,167207292,167208827,1536,2,19241,ENSMUST00000112175.1,62019,ENSMUSG00000049775,Tmsb4x,"thymosin, beta 4, X chromosome"
